year        2017 day         235 seconds   39600.0000     lat   68.0000000     lon   20.0000000
IYD       17235 SEC   39600.0000     GLAT   68.1333466     GLON   20.0000000     STL   12.3333330     F107A   106.716003     F107   131.000000     AP   37.0000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000
z[m] rho[kg/(m^3)] T[K] c[m/s] p[Pa] H[m] g[m/(s^2)] N^2[rad^2/s^2] kappa[J/(s.m.K)] mu[kg(s.m)] mu_vol[kg/(s.m)] w_M[m/s] w_Z[m/s] w_P[m/s] c_p[J/(mol.K)] c_v[J/(mol.K)] gamma
250,1.23982131481171,281.0473,335.2893,100000,0,9.81303482851428,0,0,0,0,0,0,-1.018733,29.4265827733659,21.1125827733659,1.39379360115468
350,1.22871255874634,280.1533,334.7556,98788.77,0,9.81272679706688,0,0,0,0,0,0,-0.9345082,29.4265827733659,21.1125827733659,1.39379360115468
450,1.21727502346039,279.3503,334.2755,97588.66,0,9.81241878012292,0,0,0,0,0,0,-0.7299048,29.4265827733659,21.1125827733659,1.39379360115468
550,1.20566523075104,278.6047,333.8291,96399.91,0,9.81211077768149,0,0,0,0,0,0,-0.4696782,29.4265827733659,21.1125827733659,1.39379360115468
650,1.19400584697723,277.8896,333.4004,95222.66,0,9.81180278974169,0,0,0,0,0,0,-0.1800811,29.4265827733659,21.1125827733659,1.39379360115468
750,1.18244564533234,277.1709,332.969,94056.84,0,9.81149481630261,0,0,0,0,0,0,0.1188345,29.4265827733659,21.1125827733659,1.39379360115468
850,1.17056703567505,276.547,332.594,92902.36,0,9.81118685736333,0,0,0,0,0,0,0.4178829,29.4265827733659,21.1125827733659,1.39379360115468
950,1.15690004825592,276.3746,332.4904,91760.44,0,9.81087891292295,0,0,0,0,0,0,0.7603476,29.4265827733659,21.1125827733659,1.39379360115468
1050,1.14362406730652,276.1453,332.3524,90632.2,0,9.81057098298055,0,0,0,0,0,0,1.0252,29.4265827733659,21.1125827733659,1.39379360115468
1150,1.13143861293793,275.6824,332.0737,89516.19,0,9.81026306753522,0,0,0,0,0,0,1.122241,29.4265827733659,21.1125827733659,1.39379360115468
1250,1.11853110790253,275.4254,331.9189,88412.48,0,9.80995516658606,0,0,0,0,0,0,1.072587,29.4265827733659,21.1125827733659,1.39379360115468
1350,1.10502350330353,275.3528,331.8752,87321.79,0,9.80964728013215,0,0,0,0,0,0,0.8991642,29.4265827733659,21.1125827733659,1.39379360115468
1450,1.09118819236755,275.4042,331.9061,86244.57,0,9.80933940817259,0,0,0,0,0,0,0.7147639,29.4265827733659,21.1125827733659,1.39379360115468
1550,1.07740426063538,275.4879,331.9565,85180.99,0,9.80903155070646,0,0,0,0,0,0,0.5576509,29.4265827733659,21.1125827733659,1.39379360115468
1650,1.06421935558319,275.4621,331.941,84130.71,0,9.80872370773286,0,0,0,0,0,0,0.316456,29.4265827733659,21.1125827733659,1.39379360115468
1750,1.05142140388489,275.3766,331.8895,83093.16,0,9.80841587925088,0,0,0,0,0,0,0.08275151,29.4265827733659,21.1125827733659,1.39379360115468
1850,1.0390430688858,275.2194,331.7947,82068.05,0,9.8081080652596,0,0,0,0,0,0,-0.09287989,29.4265827733659,21.1125827733659,1.39379360115468
1950,1.02757716178894,274.8541,331.5745,81054.72,0,9.80780026575811,0,0,0,0,0,0,-0.2810699,29.4265827733659,21.1125827733659,1.39379360115468
2050,1.01685214042664,274.3178,331.2509,80052.22,0,9.80749248074551,0,0,0,0,0,0,-0.4915794,29.4265827733659,21.1125827733659,1.39379360115468
2150,1.0063533782959,273.7444,330.9045,79060.09,0,9.8071847102209,0,0,0,0,0,0,-0.6971396,29.4265827733659,21.1125827733659,1.39379360115468
2250,0.995838105678558,273.1996,330.575,78078.29,0,9.80687695418334,0,0,0,0,0,0,-0.8723486,29.4265827733659,21.1125827733659,1.39379360115468
2350,0.985352337360382,272.6716,330.2554,77106.86,0,9.80656921263195,0,0,0,0,0,0,-0.9943276,29.4265827733659,21.1125827733659,1.39379360115468
2450,0.974959969520569,272.1429,329.9351,76145.67,0,9.80626148556581,0,0,0,0,0,0,-1.049137,29.4265827733659,21.1125827733659,1.39379360115468
2550,0.964749813079834,271.5881,329.5986,75194.66,0,9.80595377298401,0,0,0,0,0,0,-1.07532,29.4265827733659,21.1125827733659,1.39379360115468
2650,0.954816699028015,270.9791,329.2289,74253.56,0,9.80564607488564,0,0,0,0,0,0,-1.130632,29.4265827733659,21.1125827733659,1.39379360115468
2750,0.945188343524933,270.3055,328.8194,73322.07,0,9.8053383912698,0,0,0,0,0,0,-1.244224,29.4265827733659,21.1125827733659,1.39379360115468
2850,0.935757756233215,269.5959,328.3875,72399.93,0,9.80503072213557,0,0,0,0,0,0,-1.383048,29.4265827733659,21.1125827733659,1.39379360115468
2950,0.926406502723694,268.8835,327.9533,71487.03,0,9.80472306748204,0,0,0,0,0,0,-1.50691,29.4265827733659,21.1125827733659,1.39379360115468
3050,0.917081654071808,268.1837,327.5263,70583.28,0,9.80441542730831,0,0,0,0,0,0,-1.60154,29.4265827733659,21.1125827733659,1.39379360115468
3150,0.90779584646225,267.4932,327.1044,69688.7,0,9.80410780161347,0,0,0,0,0,0,-1.680195,29.4265827733659,21.1125827733659,1.39379360115468
3250,0.898562908172607,266.808,326.6852,68803.24,0,9.80380019039661,0,0,0,0,0,0,-1.756581,29.4265827733659,21.1125827733659,1.39379360115468
3350,0.889386296272278,266.1273,326.2682,67926.84,0,9.80349259365682,0,0,0,0,0,0,-1.834255,29.4265827733659,21.1125827733659,1.39379360115468
3450,0.880263209342957,265.4518,325.8538,67059.41,0,9.80318501139319,0,0,0,0,0,0,-1.910254,29.4265827733659,21.1125827733659,1.39379360115468
3550,0.87119048833847,264.7826,325.4428,66200.93,0,9.80287744360482,0,0,0,0,0,0,-1.981512,29.4265827733659,21.1125827733659,1.39379360115468
3650,0.862170517444611,264.1192,325.0349,65351.35,0,9.80256989029079,0,0,0,0,0,0,-2.045808,29.4265827733659,21.1125827733659,1.39379360115468
3750,0.853222250938416,263.4556,324.6263,64510.61,0,9.8022623514502,0,0,0,0,0,0,-2.103938,29.4265827733659,21.1125827733659,1.39379360115468
3850,0.844367980957031,262.7849,324.2128,63678.62,0,9.80195482708214,0,0,0,0,0,0,-2.157369,29.4265827733659,21.1125827733659,1.39379360115468
3950,0.835628807544708,262.0999,323.79,62855.29,0,9.8016473171857,0,0,0,0,0,0,-2.207566,29.4265827733659,21.1125827733659,1.39379360115468
4050,0.82702374458313,261.394,323.3537,62040.48,0,9.80133982175997,0,0,0,0,0,0,-2.25596,29.4265827733659,21.1125827733659,1.39379360115468
4150,0.818555653095245,260.6654,322.9027,61234.06,0,9.80103234080405,0,0,0,0,0,0,-2.303163,29.4265827733659,21.1125827733659,1.39379360115468
4250,0.810210764408112,259.9175,322.4391,60435.9,0,9.80072487431703,0,0,0,0,0,0,-2.34898,29.4265827733659,21.1125827733659,1.39379360115468
4350,0.80197536945343,259.1541,321.9653,59645.9,0,9.800417422298,0,0,0,0,0,0,-2.393177,29.4265827733659,21.1125827733659,1.39379360115468
4450,0.793836534023285,258.3787,321.4832,58863.93,0,9.80010998474605,0,0,0,0,0,0,-2.43552,29.4265827733659,21.1125827733659,1.39379360115468
4550,0.785779297351837,257.5958,320.9958,58089.93,0,9.79980256166027,0,0,0,0,0,0,-2.475917,29.4265827733659,21.1125827733659,1.39379360115468
4650,0.777771532535553,256.8157,320.5094,57323.82,0,9.79949515303976,0,0,0,0,0,0,-2.515499,29.4265827733659,21.1125827733659,1.39379360115468
4750,0.76977276802063,256.052,320.0325,56565.57,0,9.79918775888361,0,0,0,0,0,0,-2.556047,29.4265827733659,21.1125827733659,1.39379360115468
4850,0.761744558811188,255.3181,319.5735,55815.2,0,9.79888037919091,0,0,0,0,0,0,-2.599346,29.4265827733659,21.1125827733659,1.39379360115468
4950,0.753649950027466,254.6276,319.1411,55072.75,0,9.79857301396076,0,0,0,0,0,0,-2.64718,29.4265827733659,21.1125827733659,1.39379360115468
5050,0.745459079742432,253.9923,318.7427,54338.28,0,9.79826566319224,0,0,0,0,0,0,-2.701323,29.4265827733659,21.1125827733659,1.39379360115468
5150,0.737192332744598,253.4072,318.3754,53611.91,0,9.79795832688446,0,0,0,0,0,0,-2.763434,29.4265827733659,21.1125827733659,1.39379360115468
5250,0.728894114494324,252.8587,318.0306,52893.69,0,9.7976510050365,0,0,0,0,0,0,-2.835117,29.4265827733659,21.1125827733659,1.39379360115468
5350,0.720607161521912,252.333,317.6999,52183.61,0,9.79734369764745,0,0,0,0,0,0,-2.917973,29.4265827733659,21.1125827733659,1.39379360115468
5450,0.712372124195099,251.8164,317.3745,51481.66,0,9.79703640471641,0,0,0,0,0,0,-3.013602,29.4265827733659,21.1125827733659,1.39379360115468
5550,0.704227566719055,251.2953,317.046,50787.75,0,9.79672912624248,0,0,0,0,0,0,-3.123485,29.4265827733659,21.1125827733659,1.39379360115468
5650,0.696204423904419,250.7581,316.7069,50101.8,0,9.79642186222473,0,0,0,0,0,0,-3.245523,29.4265827733659,21.1125827733659,1.39379360115468
5750,0.688324868679047,250.1957,316.3515,49423.66,0,9.79611461266228,0,0,0,0,0,0,-3.373567,29.4265827733659,21.1125827733659,1.39379360115468
5850,0.680610299110413,249.599,315.9741,48753.18,0,9.79580737755421,0,0,0,0,0,0,-3.501247,29.4265827733659,21.1125827733659,1.39379360115468
5950,0.673080444335938,248.959,315.5687,48090.17,0,9.79550015689962,0,0,0,0,0,0,-3.622195,29.4265827733659,21.1125827733659,1.39379360115468
6050,0.665754556655884,248.2667,315.1296,47434.48,0,9.79519295069759,0,0,0,0,0,0,-3.730044,29.4265827733659,21.1125827733659,1.39379360115468
6150,0.658645689487457,247.515,314.6522,46785.88,0,9.79488575894722,0,0,0,0,0,0,-3.819182,29.4265827733659,21.1125827733659,1.39379360115468
6250,0.65173327922821,246.7092,314.1396,46144.16,0,9.79457858164761,0,0,0,0,0,0,-3.889089,29.4265827733659,21.1125827733659,1.39379360115468
6350,0.644984543323517,245.86,313.5984,45509.14,0,9.79427141879785,0,0,0,0,0,0,-3.941346,29.4265827733659,21.1125827733659,1.39379360115468
