year        2017 day         235 seconds   39600.0000     lat   68.0000000     lon   20.0000000
 IYD       17235 SEC   39600.0000     GLAT   68.1333466     GLON   20.0000000     STL   12.3333330     F107A   106.716003     F107   131.000000     AP   37.0000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000
 z[m] rho[kg/(m^3)] T[K] c[m/s] p[Pa] H[m] g[m/(s^2)] N^2[rad^2/s^2] kappa[J/(s.m.K)] mu[kg(s.m)] mu_vol[kg/(s.m)] w_M[m/s] w_Z[m/s] w_P[m/s] c_p[J/(mol.K)] c_v[J/(mol.K)] gamma
0.0,1.2249999999999999,288.2,340.19877809457114,101268.30753990935,0,0,0,0,0,0,0,0,1.5022070079142493e-13,0,0,1.4
100.0,1.213988190926951,287.62829867671417,339.85863461961804,100157.40022719851,0,0,0,0,0,0,0,0,2.916162963891134e-13,0,0,1.4
200.0,1.2030012833377355,287.0582493412166,339.51907178874563,99052.71976051581,0,0,0,0,0,0,0,0,5.62339382649724e-13,0,0,1.4
300.00000000000006,1.1920408292883895,286.4898605583938,339.18009522587687,97954.36887882865,0,0,0,0,0,0,0,0,1.0771840472280285e-12,0,0,1.4
400.0,1.181108349153506,285.923140881242,338.8417105466056,96862.44667413528,0,0,0,0,0,0,0,0,2.0496798407276132e-12,0,0,1.4
500.0,1.1702053316311976,285.35809885049133,338.5039233576204,95777.0486257379,0,0,0,0,0,0,0,0,3.8742429360098155e-12,0,0,1.4
600.0000000000001,1.1593332337631919,284.79474299422895,338.1667392561267,94698.26663559808,0,0,0,0,0,0,0,0,7.274319523292145e-12,0,0,1.4
700.0000000000001,1.1484934809697043,284.23308182752044,337.83016382926627,93626.18906472549,0,0,0,0,0,0,0,0,1.3567586543877686e-11,0,0,1.4
800.0,1.1376874670987471,283.67312385202973,337.49420265353575,92560.90077055246,0,0,0,0,0,0,0,0,2.5137236491674577e-11,0,0,1.4
900.0,1.126916554489519,283.11487755563707,337.158861294202,91502.48314524679,0,0,0,0,0,0,0,0,4.6263359317877435e-11,0,0,1.4
1000.0,1.1161820740495176,282.5583514120563,336.8241453047176,90451.01415491619,0,0,0,0,0,0,0,0,8.457879674425875e-11,0,0,1.4
1100.0,1.1054853253450319,282.0035538804504,336.4900602261345,89406.56837965785,0,0,0,0,0,0,0,0,1.535997621739252e-10,0,0,1.4
1200.0000000000002,1.094827576704646,281.4504934050446,336.1566115865164,88369.21705440742,0,0,0,0,0,0,0,0,2.7709219156962697e-10,0,0,1.4
1300.0,1.0842100653354112,280.89917841473977,335.8238049003516,87339.02811054284,0,0,0,0,0,0,0,0,4.965497131677306e-10,0,0,1.4
1400.0000000000002,1.0736339974513203,280.34961732272285,335.4916456679645,86316.06621819761,0,0,0,0,0,0,0,0,8.839056024399168e-10,0,0,1.4
1500.0,1.0631005484137348,279.801818526077,335.1601393749282,85300.39282924087,0,0,0,0,0,0,0,0,1.5629811533721917e-09,0,0,1.4
1600.0,1.0526108628834094,279.25579040538946,334.82929149147617,84292.06622088002,0,0,0,0,0,0,0,0,2.745404235829614e-09,0,0,1.4
1700.0000000000002,1.042166054983755,278.71154132435885,334.4991074719158,83291.14153984444,0,0,0,0,0,0,0,0,4.790309357580476e-09,0,0,1.4
1800.0,1.03176720847499,278.1690796293999,334.16959275404173,82297.67084710754,0,0,0,0,0,0,0,0,8.302818150544848e-09,0,0,1.4
1900.0000000000002,1.0214153769388312,277.62841364924856,333.84075275855116,81311.70316310751,0,0,0,0,0,0,0,0,1.4295264473418887e-08,0,0,1.4
2000.0,1.0111115839733613,277.08955169456453,333.5125928884609,80333.28451342495,0,0,0,0,0,0,0,0,2.4449138824125047e-08,0,0,1.4
2100.0,1.000856823397741,276.5525020575324,333.1851185285259,79362.45797487913,0,0,0,0,0,0,0,0,4.1537431866206106e-08,0,0,1.4
2200.0,0.990652059466403,276.0172730114625,332.85833504465984,78399.2637220033,0,0,0,0,0,0,0,0,7.010038784167374e-08,0,0,1.4
2300.0000000000005,0.9804982270923924,275.48387281038976,332.5322477833597,77443.73907386174,0,0,0,0,0,0,0,0,1.1751840896833928e-07,0,0,1.4
2400.0000000000005,0.9703962320795085,274.95230968867105,332.20686207113175,76495.91854117058,0,0,0,0,0,0,0,0,1.9570237169902467e-07,0,0,1.4
2500.0,0.9603469513629066,274.42259186058214,331.882183213922,75555.83387368682,0,0,0,0,0,0,0,0,3.2373598636464224e-07,0,0,1.4
2600.0,0.9503512332578259,273.89472751991315,331.5582164965505,74623.51410782943,0,0,0,0,0,0,0,0,5.319742007757965e-07,0,0,1.4
2700.0,0.9404098977161063,273.368724839562,331.23496718214886,73698.9856144977,0,0,0,0,0,0,0,0,8.683501165241337e-07,0,0,1.4
2800.0000000000005,0.9305237365901664,272.84459197112807,330.9124405116038,72782.2721470533,0,0,0,0,0,0,0,0,1.4080039283237137e-06,0,0,1.4
2900.0000000000005,0.9206935139041132,272.32233704450357,330.5906417030045,71873.3948894325,0,0,0,0,0,0,0,0,2.2678669370226354e-06,0,0,1.4
3000.0,0.9109199661316626,271.80196816746405,330.269575951096,70972.3725043564,0,0,0,0,0,0,0,0,3.6285739302258537e-06,0,0,1.4
3100.0,0.9012038024805445,271.2834934252589,329.94924842673873,70079.22118160763,0,0,0,0,0,0,0,0,5.767121299170931e-06,0,0,1.4
3200.0,0.8915457051830873,270.76692088019826,329.62966427637366,69193.95468634274,0,0,0,0,0,0,0,0,9.105145692289115e-06,0,0,1.4
