-5.9600000000,0.0120563699
-5.9200000000,0.0112349043
-5.8800000000,0.0104134387
-5.8400000000,0.0095919731
-5.8000000000,0.0087705075
-5.7600000000,0.0079490418
-5.7200000000,0.0071275762
-5.6800000000,0.0063061106
-5.6400000000,0.0054846450
-5.6000000000,0.0046631794
-5.5600000000,0.0038417138
-5.5200000000,0.0030202481
-5.4800000000,0.0021987825
-5.4400000000,0.0013773169
-5.4000000000,0.0005558513
-5.3600000000,-0.0002656143
-5.3200000000,-0.0010870799
-5.2800000000,-0.0019085455
-5.2400000000,-0.0027300112
-5.2000000000,-0.0035514768
-5.1600000000,-0.0043729424
-5.1200000000,-0.0051944080
-5.0800000000,-0.0060158736
-5.0400000000,-0.0068373392
-5.0000000000,-0.0076588049
-4.9600000000,-0.0075603010
-4.9200000000,-0.0074617972
-4.8800000000,-0.0073632934
-4.8400000000,-0.0072647895
-4.8000000000,-0.0071662857
-4.7600000000,-0.0070677819
-4.7200000000,-0.0069692780
-4.6800000000,-0.0068707742
-4.6400000000,-0.0067722704
-4.6000000000,-0.0066737665
-4.5600000000,-0.0065752627
-4.5200000000,-0.0064767589
-4.4800000000,-0.0063782551
-4.4400000000,-0.0062797512
-4.4000000000,-0.0061812474
-4.3600000000,-0.0060827436
-4.3200000000,-0.0059842397
-4.2800000000,-0.0058857359
-4.2400000000,-0.0057872321
-4.2000000000,-0.0056887282
-4.1600000000,-0.0055902244
-4.1200000000,-0.0054917206
-4.0800000000,-0.0053932167
-4.0400000000,-0.0052947129
-4.0000000000,-0.0051962091
-3.9600000000,-0.0048444991
-3.9200000000,-0.0044927890
-3.8800000000,-0.0041410790
-3.8400000000,-0.0037893690
-3.8000000000,-0.0034376590
-3.7600000000,-0.0030859490
-3.7200000000,-0.0027342390
-3.6800000000,-0.0023825289
-3.6400000000,-0.0020308189
-3.6000000000,-0.0016791089
-3.5600000000,-0.0013273989
-3.5200000000,-0.0009756889
-3.4800000000,-0.0006239789
-3.4400000000,-0.0002722688
-3.4000000000,0.0000794412
-3.3600000000,0.0004311512
-3.3200000000,0.0007828612
-3.2800000000,0.0011345712
-3.2400000000,0.0014862812
-3.2000000000,0.0018379913
-3.1600000000,0.0021897013
-3.1200000000,0.0025414113
-3.0800000000,0.0028931213
-3.0400000000,0.0032448313
-3.0000000000,0.0035965413
-2.9600000000,0.0033008024
-2.9200000000,0.0030050634
-2.8800000000,0.0027093244
-2.8400000000,0.0024135855
-2.8000000000,0.0021178465
-2.7600000000,0.0018221075
-2.7200000000,0.0015263685
-2.6800000000,0.0012306296
-2.6400000000,0.0009348906
-2.6000000000,0.0006391516
-2.5600000000,0.0003434127
-2.5200000000,0.0000476737
-2.4800000000,-0.0002480653
-2.4400000000,-0.0005438043
-2.4000000000,-0.0008395432
-2.3600000000,-0.0011352822
-2.3200000000,-0.0014310212
-2.2800000000,-0.0017267601
-2.2400000000,-0.0020224991
-2.2000000000,-0.0023182381
-2.1600000000,-0.0026139771
-2.1200000000,-0.0029097160
-2.0800000000,-0.0032054550
-2.0400000000,-0.0035011940
-2.0000000000,-0.0037969329
-1.9600000000,-0.0038676058
-1.9200000000,-0.0039382786
-1.8800000000,-0.0040089514
-1.8400000000,-0.0040796242
-1.8000000000,-0.0041502970
-1.7600000000,-0.0042209699
-1.7200000000,-0.0042916427
-1.6800000000,-0.0043623155
-1.6400000000,-0.0044329883
-1.6000000000,-0.0045036612
-1.5600000000,-0.0045743340
-1.5200000000,-0.0046450068
-1.4800000000,-0.0047156796
-1.4400000000,-0.0047863524
-1.4000000000,-0.0048570253
-1.3600000000,-0.0049276981
-1.3200000000,-0.0049983709
-1.2800000000,-0.0050690437
-1.2400000000,-0.0051397165
-1.2000000000,-0.0052103894
-1.1600000000,-0.0052810622
-1.1200000000,-0.0053517350
-1.0800000000,-0.0054224078
-1.0400000000,-0.0054930806
-1.0000000000,-0.0055637535
-0.9600000000,-0.0048646528
-0.9200000000,-0.0041655522
-0.8800000000,-0.0034664516
-0.8400000000,-0.0027673510
-0.8000000000,-0.0020682503
-0.7600000000,-0.0013691497
-0.7200000000,-0.0006700491
-0.6800000000,0.0000290515
-0.6400000000,0.0007281522
-0.6000000000,0.0014272528
-0.5600000000,0.0021263534
-0.5200000000,0.0028254540
-0.4800000000,0.0035245547
-0.4400000000,0.0042236553
-0.4000000000,0.0049227559
-0.3600000000,0.0056218565
-0.3200000000,0.0063209572
-0.2800000000,0.0070200578
-0.2400000000,0.0077191584
-0.2000000000,0.0084182590
-0.1600000000,0.0091173597
-0.1200000000,0.0098164603
-0.0800000000,0.0105155609
-0.0400000000,0.0112146615
0.0000000000,0.0119137622
0.0400000000,0.0113297608
0.0800000000,0.0107457593
0.1200000000,0.0101617579
0.1600000000,0.0095777565
0.2000000000,0.0089937551
0.2400000000,0.0084097536
0.2800000000,0.0078257522
0.3200000000,0.0072417508
0.3600000000,0.0066577494
0.4000000000,0.0060737479
0.4400000000,0.0054897465
0.4800000000,0.0049057451
0.5200000000,0.0043217437
0.5600000000,0.0037377423
0.6000000000,0.0031537408
0.6400000000,0.0025697394
0.6800000000,0.0019857380
0.7200000000,0.0014017366
0.7600000000,0.0008177351
0.8000000000,0.0002337337
0.8400000000,-0.0003502677
0.8800000000,-0.0009342691
0.9200000000,-0.0015182705
0.9600000000,-0.0021022720
1.0000000000,-0.0026862734
1.0400000000,-0.0028661100
1.0800000000,-0.0030459465
1.1200000000,-0.0032257831
1.1600000000,-0.0034056197
1.2000000000,-0.0035854563
1.2400000000,-0.0037652928
1.2800000000,-0.0039451294
1.3200000000,-0.0041249660
1.3600000000,-0.0043048026
1.4000000000,-0.0044846391
1.4400000000,-0.0046644757
1.4800000000,-0.0048443123
1.5200000000,-0.0050241489
1.5600000000,-0.0052039854
1.6000000000,-0.0053838220
1.6400000000,-0.0055636586
1.6800000000,-0.0057434952
